Latitude,Longitude
37.88888889,107.9393939
37.88888889,108.010101
37.88888889,108.0808081
37.88888889,108.1515152
37.88888889,108.2222222
37.88888889,108.2929293
37.88888889,108.3636364
37.88888889,108.4343434
37.88888889,108.5050505
37.88888889,108.5757576
37.88888889,108.6464646
37.88888889,108.7171717
37.88888889,108.7878788
37.88888889,108.8585859
37.88888889,108.9292929
37.88888889,109.0
37.92929293,102.0
37.92929293,102.0707071
37.92929293,102.1414141
37.92929293,102.2121212
37.92929293,102.2828283
37.92929293,102.3535354
37.92929293,102.4242424
37.92929293,102.4949495
37.92929293,102.5656566
37.92929293,102.6363636
37.92929293,102.7070707
37.92929293,102.7777778
37.92929293,102.8484848
37.92929293,102.9191919
37.92929293,102.989899
37.92929293,103.0606061
37.92929293,103.1313131
37.92929293,103.2020202
37.92929293,103.2727273
37.92929293,103.3434343
37.92929293,103.4141414
37.92929293,103.4848485
37.92929293,103.5555556
37.92929293,103.6262626
37.92929293,103.6969697
37.92929293,103.7676768
37.92929293,103.8383838
37.92929293,103.9090909
37.92929293,103.979798
37.92929293,104.0505051
37.92929293,104.1212121
37.92929293,104.1919192
37.92929293,104.2626263
37.92929293,104.3333333
37.92929293,104.4040404
37.92929293,104.4747475
37.92929293,104.5454545
37.92929293,104.6161616
37.92929293,104.6868687
37.92929293,104.7575758
37.92929293,104.8282828
37.92929293,104.8989899
37.92929293,104.969697
37.92929293,105.040404
37.92929293,105.1111111
37.92929293,105.1818182
37.92929293,105.2525253
37.92929293,105.3232323
37.92929293,105.3939394
37.92929293,105.4646465
37.92929293,105.5353535
37.92929293,105.6060606
37.92929293,105.6767677
37.92929293,105.7474747
37.92929293,105.8181818
37.92929293,105.8888889
37.92929293,105.959596
37.92929293,106.030303
37.92929293,106.1010101
37.92929293,106.1717172
37.92929293,106.2424242
37.92929293,106.3131313
37.92929293,106.3838384
37.92929293,106.4545455
37.92929293,106.5252525
37.92929293,106.5959596
37.92929293,106.6666667
37.92929293,106.7373737
37.92929293,106.8080808
37.92929293,106.8787879
37.92929293,106.9494949
37.92929293,107.020202
37.92929293,107.0909091
37.92929293,107.1616162
37.92929293,107.2323232
37.92929293,107.3030303
37.92929293,107.3737374
37.92929293,107.4444444
37.92929293,107.5151515
37.92929293,107.5858586
37.92929293,107.6565657
37.92929293,107.7272727
37.92929293,107.7979798
37.92929293,107.8686869
37.92929293,107.9393939
37.92929293,108.010101
37.92929293,108.0808081
37.92929293,108.1515152
37.92929293,108.2222222
37.92929293,108.2929293
37.92929293,108.3636364
37.92929293,108.4343434
37.92929293,108.5050505
37.92929293,108.5757576
37.92929293,108.6464646
37.92929293,108.7171717
37.92929293,108.7878788
37.92929293,108.8585859
37.92929293,108.9292929
37.92929293,109.0
37.96969697,102.0
37.96969697,102.0707071
37.96969697,102.1414141
37.96969697,102.2121212
37.96969697,102.2828283
37.96969697,102.3535354
37.96969697,102.4242424
37.96969697,102.4949495
37.96969697,102.5656566
37.96969697,102.6363636
37.96969697,102.7070707
37.96969697,102.7777778
37.96969697,102.8484848
37.96969697,102.9191919
37.96969697,102.989899
37.96969697,103.0606061
37.96969697,103.1313131
37.96969697,103.2020202
37.96969697,103.2727273
37.96969697,103.3434343
37.96969697,103.4141414
37.96969697,103.4848485
37.96969697,103.5555556
37.96969697,103.6262626
37.96969697,103.6969697
37.96969697,103.7676768
37.96969697,103.8383838
37.96969697,103.9090909
37.96969697,103.979798
37.96969697,104.0505051
37.96969697,104.1212121
37.96969697,104.1919192
37.96969697,104.2626263
37.96969697,104.3333333
37.96969697,104.4040404
37.96969697,104.4747475
37.96969697,104.5454545
37.96969697,104.6161616
37.96969697,104.6868687
37.96969697,104.7575758
37.96969697,104.8282828
37.96969697,104.8989899
37.96969697,104.969697
37.96969697,105.040404
37.96969697,105.1111111
37.96969697,105.1818182
37.96969697,105.2525253
37.96969697,105.3232323
37.96969697,105.3939394
37.96969697,105.4646465
37.96969697,105.5353535
37.96969697,105.6060606
37.96969697,105.6767677
37.96969697,105.7474747
37.96969697,105.8181818
37.96969697,105.8888889
37.96969697,105.959596
37.96969697,106.030303
37.96969697,106.1010101
37.96969697,106.1717172
37.96969697,106.2424242
37.96969697,106.3131313
37.96969697,106.3838384
37.96969697,106.4545455
37.96969697,106.5252525
37.96969697,106.5959596
37.96969697,106.6666667
37.96969697,106.7373737
37.96969697,106.8080808
37.96969697,106.8787879
37.96969697,106.9494949
37.96969697,107.020202
37.96969697,107.0909091
37.96969697,107.1616162
37.96969697,107.2323232
37.96969697,107.3030303
37.96969697,107.3737374
37.96969697,107.4444444
37.96969697,107.5151515
37.96969697,107.5858586
37.96969697,107.6565657
37.96969697,107.7272727
37.96969697,107.7979798
37.96969697,107.8686869
37.96969697,107.9393939
37.96969697,108.010101
37.96969697,108.0808081
37.96969697,108.1515152
37.96969697,108.2222222
37.96969697,108.2929293
37.96969697,108.3636364
37.96969697,108.4343434
37.96969697,108.5050505
37.96969697,108.5757576
37.96969697,108.6464646
37.96969697,108.7171717
37.96969697,108.7878788
37.96969697,108.8585859
37.96969697,108.9292929
37.96969697,109.0
38.01010101,102.0
38.01010101,102.0707071
38.01010101,102.1414141
38.01010101,102.2121212
38.01010101,102.2828283
38.01010101,102.3535354
38.01010101,102.4242424
38.01010101,102.4949495
38.01010101,102.5656566
38.01010101,102.6363636
38.01010101,102.7070707
38.01010101,102.7777778
38.01010101,102.8484848
38.01010101,102.9191919
38.01010101,102.989899
38.01010101,103.0606061
38.01010101,103.1313131
38.01010101,103.2020202
38.01010101,103.2727273
38.01010101,103.3434343
38.01010101,103.4141414
38.01010101,103.4848485
38.01010101,103.5555556
38.01010101,103.6262626
38.01010101,103.6969697
38.01010101,103.7676768
38.01010101,103.8383838
38.01010101,103.9090909
38.01010101,103.979798
38.01010101,104.0505051
38.01010101,104.1212121
38.01010101,104.1919192
38.01010101,104.2626263
38.01010101,104.3333333
38.01010101,104.4040404
38.01010101,104.4747475
38.01010101,104.5454545
38.01010101,104.6161616
38.01010101,104.6868687
38.01010101,104.7575758
38.01010101,104.8282828
38.01010101,104.8989899
38.01010101,104.969697
38.01010101,105.040404
38.01010101,105.1111111
38.01010101,105.1818182
38.01010101,105.2525253
38.01010101,105.3232323
38.01010101,105.3939394
38.01010101,105.4646465
38.01010101,105.5353535
38.01010101,105.6060606
38.01010101,105.6767677
38.01010101,105.7474747
38.01010101,105.8181818
38.01010101,105.8888889
38.01010101,105.959596
38.01010101,106.030303
38.01010101,106.1010101
38.01010101,106.1717172
38.01010101,106.2424242
38.01010101,106.3131313
38.01010101,106.3838384
38.01010101,106.4545455
38.01010101,106.5252525
38.01010101,106.5959596
38.01010101,106.6666667
38.01010101,106.7373737
38.01010101,106.8080808
38.01010101,106.8787879
38.01010101,106.9494949
38.01010101,107.020202
38.01010101,107.0909091
38.01010101,107.1616162
38.01010101,107.2323232
38.01010101,107.3030303
38.01010101,107.3737374
38.01010101,107.4444444
38.01010101,107.5151515
38.01010101,107.5858586
38.01010101,107.6565657
38.01010101,107.7272727
38.01010101,107.7979798
38.01010101,107.8686869
38.01010101,107.9393939
38.01010101,108.010101
38.01010101,108.0808081
38.01010101,108.1515152
38.01010101,108.2222222
38.01010101,108.2929293
38.01010101,108.3636364
38.01010101,108.4343434
38.01010101,108.5050505
38.01010101,108.5757576
38.01010101,108.6464646
38.01010101,108.7171717
38.01010101,108.7878788
38.01010101,108.8585859
38.01010101,108.9292929
38.01010101,109.0
38.05050505,102.0
38.05050505,102.0707071
38.05050505,102.1414141
38.05050505,102.2121212
38.05050505,102.2828283
38.05050505,102.3535354
38.05050505,102.4242424
38.05050505,102.4949495
38.05050505,102.5656566
38.05050505,102.6363636
38.05050505,102.7070707
38.05050505,102.7777778
38.05050505,102.8484848
38.05050505,102.9191919
38.05050505,102.989899
38.05050505,103.0606061
38.05050505,103.1313131
38.05050505,103.2020202
38.05050505,103.2727273
38.05050505,103.3434343
38.05050505,103.4141414
38.05050505,103.4848485
38.05050505,103.5555556
38.05050505,103.6262626
38.05050505,103.6969697
38.05050505,103.7676768
38.05050505,103.8383838
38.05050505,103.9090909
38.05050505,103.979798
38.05050505,104.0505051
38.05050505,104.1212121
38.05050505,104.1919192
38.05050505,104.2626263
38.05050505,104.3333333
38.05050505,104.4040404
38.05050505,104.4747475
38.05050505,104.5454545
38.05050505,104.6161616
38.05050505,104.6868687
38.05050505,104.7575758
38.05050505,104.8282828
38.05050505,104.8989899
38.05050505,104.969697
38.05050505,105.040404
38.05050505,105.1111111
38.05050505,105.1818182
38.05050505,105.2525253
38.05050505,105.3232323
38.05050505,105.3939394
38.05050505,105.4646465
38.05050505,105.5353535
38.05050505,105.6060606
38.05050505,105.6767677
38.05050505,105.7474747
38.05050505,105.8181818
38.05050505,105.8888889
38.05050505,105.959596
38.05050505,106.030303
38.05050505,106.1010101
38.05050505,106.1717172
38.05050505,106.2424242
38.05050505,106.3131313
38.05050505,106.3838384
38.05050505,106.4545455
38.05050505,106.5252525
38.05050505,106.5959596
38.05050505,106.6666667
38.05050505,106.7373737
38.05050505,106.8080808
38.05050505,106.8787879
38.05050505,106.9494949
38.05050505,107.020202
38.05050505,107.0909091
38.05050505,107.1616162
38.05050505,107.2323232
38.05050505,107.3030303
38.05050505,107.3737374
38.05050505,107.4444444
38.05050505,107.5151515
38.05050505,107.5858586
38.05050505,107.6565657
38.05050505,107.7272727
38.05050505,107.7979798
38.05050505,107.8686869
38.05050505,107.9393939
38.05050505,108.010101
38.05050505,108.0808081
38.05050505,108.1515152
38.05050505,108.2222222
38.05050505,108.2929293
38.05050505,108.3636364
38.05050505,108.4343434
38.05050505,108.5050505
38.05050505,108.5757576
38.05050505,108.6464646
38.05050505,108.7171717
38.05050505,108.7878788
38.05050505,108.8585859
38.05050505,108.9292929
38.05050505,109.0
38.09090909,102.0
38.09090909,102.0707071
38.09090909,102.1414141
38.09090909,102.2121212
38.09090909,102.2828283
38.09090909,102.3535354
38.09090909,102.4242424
38.09090909,102.4949495
38.09090909,102.5656566
38.09090909,102.6363636
38.09090909,102.7070707
38.09090909,102.7777778
38.09090909,102.8484848
38.09090909,102.9191919
38.09090909,102.989899
38.09090909,103.0606061
38.09090909,103.1313131
38.09090909,103.2020202
38.09090909,103.2727273
38.09090909,103.3434343
38.09090909,103.4141414
38.09090909,103.4848485
38.09090909,103.5555556
38.09090909,103.6262626
38.09090909,103.6969697
38.09090909,103.7676768
38.09090909,103.8383838
38.09090909,103.9090909
38.09090909,103.979798
38.09090909,104.0505051
38.09090909,104.1212121
38.09090909,104.1919192
38.09090909,104.2626263
38.09090909,104.3333333
38.09090909,104.4040404
38.09090909,104.4747475
38.09090909,104.5454545
38.09090909,104.6161616
38.09090909,104.6868687
38.09090909,104.7575758
38.09090909,104.8282828
38.09090909,104.8989899
38.09090909,104.969697
38.09090909,105.040404
38.09090909,105.1111111
38.09090909,105.1818182
38.09090909,105.2525253
38.09090909,105.3232323
38.09090909,105.3939394
38.09090909,105.4646465
38.09090909,105.5353535
38.09090909,105.6060606
38.09090909,105.6767677
38.09090909,105.7474747
38.09090909,105.8181818
38.09090909,105.8888889
38.09090909,105.959596
38.09090909,106.030303
38.09090909,106.1010101
38.09090909,106.1717172
38.09090909,106.2424242
38.09090909,106.3131313
38.09090909,106.3838384
38.09090909,106.4545455
38.09090909,106.5252525
38.09090909,106.5959596
38.09090909,106.6666667
38.09090909,106.7373737
38.09090909,106.8080808
38.09090909,106.8787879
38.09090909,106.9494949
38.09090909,107.020202
38.09090909,107.0909091
38.09090909,107.1616162
38.09090909,107.2323232
38.09090909,107.3030303
38.09090909,107.3737374
38.09090909,107.4444444
38.09090909,107.5151515
38.09090909,107.5858586
38.09090909,107.6565657
38.09090909,107.7272727
38.09090909,107.7979798
38.09090909,107.8686869
38.09090909,107.9393939
38.09090909,108.010101
38.09090909,108.0808081
38.09090909,108.1515152
38.09090909,108.2222222
38.09090909,108.2929293
38.09090909,108.3636364
38.09090909,108.4343434
38.09090909,108.5050505
38.09090909,108.5757576
38.09090909,108.6464646
38.09090909,108.7171717
38.09090909,108.7878788
38.09090909,108.8585859
38.09090909,108.9292929
38.09090909,109.0
38.13131313,102.0
38.13131313,102.0707071
38.13131313,102.1414141
38.13131313,102.2121212
38.13131313,102.2828283
38.13131313,102.3535354
38.13131313,102.4242424
38.13131313,102.4949495
38.13131313,102.5656566
38.13131313,102.6363636
38.13131313,102.7070707
38.13131313,102.7777778
38.13131313,102.8484848
38.13131313,102.9191919
38.13131313,102.989899
38.13131313,103.0606061
38.13131313,103.1313131
38.13131313,103.2020202
38.13131313,103.2727273
38.13131313,103.3434343
38.13131313,103.4141414
38.13131313,103.4848485
38.13131313,103.5555556
38.13131313,103.6262626
38.13131313,103.6969697
38.13131313,103.7676768
38.13131313,103.8383838
38.13131313,103.9090909
38.13131313,103.979798
38.13131313,104.0505051
38.13131313,104.1212121
38.13131313,104.1919192
38.13131313,104.2626263
38.13131313,104.3333333
38.13131313,104.4040404
38.13131313,104.4747475
38.13131313,104.5454545
38.13131313,104.6161616
38.13131313,104.6868687
38.13131313,104.7575758
38.13131313,104.8282828
38.13131313,104.8989899
38.13131313,104.969697
38.13131313,105.040404
38.13131313,105.1111111
38.13131313,105.1818182
38.13131313,105.2525253
38.13131313,105.3232323
38.13131313,105.3939394
38.13131313,105.4646465
38.13131313,105.5353535
38.13131313,105.6060606
38.13131313,105.6767677
38.13131313,105.7474747
38.13131313,105.8181818
38.13131313,105.8888889
38.13131313,105.959596
38.13131313,106.030303
38.13131313,106.1010101
38.13131313,106.1717172
38.13131313,106.2424242
38.13131313,106.3131313
38.13131313,106.3838384
38.13131313,106.4545455
38.13131313,106.5252525
38.13131313,106.5959596
38.13131313,106.6666667
38.13131313,106.7373737
38.13131313,106.8080808
38.13131313,106.8787879
38.13131313,106.9494949
38.13131313,107.020202
38.13131313,107.0909091
38.13131313,107.1616162
38.13131313,107.2323232
38.13131313,107.3030303
38.13131313,107.3737374
38.13131313,107.4444444
38.13131313,107.5151515
38.13131313,107.5858586
38.13131313,107.6565657
38.13131313,107.7272727
38.13131313,107.7979798
38.13131313,107.8686869
38.13131313,107.9393939
38.13131313,108.010101
38.13131313,108.0808081
38.13131313,108.1515152
38.13131313,108.2222222
38.13131313,108.2929293
38.13131313,108.3636364
38.13131313,108.4343434
38.13131313,108.5050505
38.13131313,108.5757576
38.13131313,108.6464646
38.13131313,108.7171717
38.13131313,108.7878788
38.13131313,108.8585859
38.13131313,108.9292929
38.13131313,109.0
38.17171717,102.0
38.17171717,102.0707071
38.17171717,102.1414141
38.17171717,102.2121212
38.17171717,102.2828283
38.17171717,102.3535354
38.17171717,102.4242424
38.17171717,102.4949495
38.17171717,102.5656566
38.17171717,102.6363636
38.17171717,102.7070707
38.17171717,102.7777778
38.17171717,102.8484848
38.17171717,102.9191919
38.17171717,102.989899
38.17171717,103.0606061
38.17171717,103.1313131
38.17171717,103.2020202
38.17171717,103.2727273
38.17171717,103.3434343
38.17171717,103.4141414
38.17171717,103.4848485
38.17171717,103.5555556
38.17171717,103.6262626
38.17171717,103.6969697
38.17171717,103.7676768
38.17171717,103.8383838
38.17171717,103.9090909
38.17171717,103.979798
38.17171717,104.0505051
38.17171717,104.1212121
38.17171717,104.1919192
38.17171717,104.2626263
38.17171717,104.3333333
38.17171717,104.4040404
38.17171717,104.4747475
38.17171717,104.5454545
38.17171717,104.6161616
38.17171717,104.6868687
38.17171717,104.7575758
38.17171717,104.8282828
38.17171717,104.8989899
38.17171717,104.969697
38.17171717,105.040404
38.17171717,105.1111111
38.17171717,105.1818182
38.17171717,105.2525253
38.17171717,105.3232323
38.17171717,105.3939394
38.17171717,105.4646465
38.17171717,105.5353535
38.17171717,105.6060606
38.17171717,105.6767677
38.17171717,105.7474747
38.17171717,105.8181818
38.17171717,105.8888889
38.17171717,105.959596
38.17171717,106.030303
38.17171717,106.1010101
38.17171717,106.1717172
38.17171717,106.2424242
38.17171717,106.3131313
38.17171717,106.3838384
38.17171717,106.4545455
38.17171717,106.5252525
38.17171717,106.5959596
38.17171717,106.6666667
38.17171717,106.7373737
38.17171717,106.8080808
38.17171717,106.8787879
38.17171717,106.9494949
38.17171717,107.020202
38.17171717,107.0909091
38.17171717,107.1616162
38.17171717,107.2323232
38.17171717,107.3030303
38.17171717,107.3737374
38.17171717,107.4444444
38.17171717,107.5151515
38.17171717,107.5858586
38.17171717,107.6565657
38.17171717,107.7272727
38.17171717,107.7979798
38.17171717,107.8686869
38.17171717,107.9393939
38.17171717,108.010101
38.17171717,108.0808081
38.17171717,108.1515152
38.17171717,108.2222222
38.17171717,108.2929293
38.17171717,108.3636364
38.17171717,108.4343434
38.17171717,108.5050505
38.17171717,108.5757576
38.17171717,108.6464646
38.17171717,108.7171717
38.17171717,108.7878788
38.17171717,108.8585859
38.17171717,108.9292929
38.17171717,109.0
38.21212121,102.0
38.21212121,102.0707071
38.21212121,102.1414141
38.21212121,102.2121212
38.21212121,102.2828283
38.21212121,102.3535354
38.21212121,102.4242424
38.21212121,102.4949495
38.21212121,102.5656566
38.21212121,102.6363636
38.21212121,102.7070707
38.21212121,102.7777778
38.21212121,102.8484848
38.21212121,102.9191919
38.21212121,102.989899
38.21212121,103.0606061
38.21212121,103.1313131
38.21212121,103.2020202
38.21212121,103.2727273
38.21212121,103.3434343
38.21212121,103.4141414
38.21212121,103.4848485
38.21212121,103.5555556
38.21212121,103.6262626
38.21212121,103.6969697
38.21212121,103.7676768
38.21212121,103.8383838
38.21212121,103.9090909
38.21212121,103.979798
38.21212121,104.0505051
38.21212121,104.1212121
38.21212121,104.1919192
38.21212121,104.2626263
38.21212121,104.3333333
38.21212121,104.4040404
38.21212121,104.4747475
38.21212121,104.5454545
38.21212121,104.6161616
38.21212121,104.6868687
38.21212121,104.7575758
38.21212121,104.8282828
38.21212121,104.8989899
38.21212121,104.969697
38.21212121,105.040404
38.21212121,105.1111111
38.21212121,105.1818182
38.21212121,105.2525253
38.21212121,105.3232323
38.21212121,105.3939394
38.21212121,105.4646465
38.21212121,105.5353535
38.21212121,105.6060606
38.21212121,105.6767677
38.21212121,105.7474747
38.21212121,105.8181818
38.21212121,105.8888889
38.21212121,105.959596
38.21212121,106.030303
38.21212121,106.1010101
38.21212121,106.1717172
38.21212121,106.2424242
38.21212121,106.3131313
38.21212121,106.3838384
38.21212121,106.4545455
38.21212121,106.5252525
38.21212121,106.5959596
38.21212121,106.6666667
38.21212121,106.7373737
38.21212121,106.8080808
38.21212121,106.8787879
38.21212121,106.9494949
38.21212121,107.020202
38.21212121,107.0909091
38.21212121,107.1616162
38.21212121,107.2323232
38.21212121,107.3030303
38.21212121,107.3737374
38.21212121,107.4444444
38.21212121,107.5151515
38.21212121,107.5858586
38.21212121,107.6565657
38.21212121,107.7272727
38.21212121,107.7979798
38.21212121,107.8686869
38.21212121,107.9393939
38.21212121,108.010101
38.21212121,108.0808081
38.21212121,108.1515152
38.21212121,108.2222222
38.21212121,108.2929293
38.21212121,108.3636364
38.21212121,108.4343434
38.21212121,108.5050505
38.21212121,108.5757576
38.21212121,108.6464646
38.21212121,108.7171717
38.21212121,108.7878788
38.21212121,108.8585859
38.21212121,108.9292929
38.21212121,109.0
38.25252525,102.0
38.25252525,102.0707071
38.25252525,102.1414141
38.25252525,102.2121212
38.25252525,102.2828283
38.25252525,102.3535354
38.25252525,102.4242424
38.25252525,102.4949495
38.25252525,102.5656566
38.25252525,102.6363636
38.25252525,102.7070707
38.25252525,102.7777778
38.25252525,102.8484848
38.25252525,102.9191919
38.25252525,102.989899
38.25252525,103.0606061
38.25252525,103.1313131
38.25252525,103.2020202
38.25252525,103.2727273
38.25252525,103.3434343
38.25252525,103.4141414
38.25252525,103.4848485
38.25252525,103.5555556
38.25252525,103.6262626
38.25252525,103.6969697
38.25252525,103.7676768
38.25252525,103.8383838
38.25252525,103.9090909
38.25252525,103.979798
38.25252525,104.0505051
38.25252525,104.1212121
38.25252525,104.1919192
38.25252525,104.2626263
38.25252525,104.3333333
38.25252525,104.4040404
38.25252525,104.4747475
38.25252525,104.5454545
38.25252525,104.6161616
38.25252525,104.6868687
38.25252525,104.7575758
38.25252525,104.8282828
38.25252525,104.8989899
38.25252525,104.969697
38.25252525,105.040404
38.25252525,105.1111111
38.25252525,105.1818182
38.25252525,105.2525253
38.25252525,105.3232323
38.25252525,105.3939394
38.25252525,105.4646465
38.25252525,105.5353535
38.25252525,105.6060606
38.25252525,105.6767677
38.25252525,105.7474747
38.25252525,105.8181818
38.25252525,105.8888889
38.25252525,105.959596
38.25252525,106.030303
38.25252525,106.1010101
38.25252525,106.1717172
38.25252525,106.2424242
38.25252525,106.3131313
38.25252525,106.3838384
38.25252525,106.4545455
38.25252525,106.5252525
38.25252525,106.5959596
38.25252525,106.6666667
38.25252525,106.7373737
38.25252525,106.8080808
38.25252525,106.8787879
38.25252525,106.9494949
38.25252525,107.020202
38.25252525,107.0909091
38.25252525,107.1616162
38.25252525,107.2323232
38.25252525,107.3030303
38.25252525,107.3737374
38.25252525,107.4444444
38.25252525,107.5151515
38.25252525,107.5858586
38.25252525,107.6565657
38.25252525,107.7272727
38.25252525,107.7979798
38.25252525,107.8686869
38.25252525,107.9393939
38.25252525,108.010101
38.25252525,108.0808081
38.25252525,108.1515152
38.25252525,108.2222222
38.25252525,108.2929293
38.25252525,108.3636364
38.25252525,108.4343434
38.25252525,108.5050505
38.25252525,108.5757576
38.25252525,108.6464646
38.25252525,108.7171717
38.25252525,108.7878788
38.25252525,108.8585859
38.25252525,108.9292929
38.25252525,109.0
38.29292929,102.0
38.29292929,102.0707071
38.29292929,102.1414141
38.29292929,102.2121212
38.29292929,102.2828283
38.29292929,102.3535354
38.29292929,102.4242424
38.29292929,102.4949495
38.29292929,102.5656566
38.29292929,102.6363636
38.29292929,102.7070707
38.29292929,102.7777778
38.29292929,102.8484848
38.29292929,102.9191919
38.29292929,102.989899
38.29292929,103.0606061
38.29292929,103.1313131
38.29292929,103.2020202
38.29292929,103.2727273
38.29292929,103.3434343
38.29292929,103.4141414
38.29292929,103.4848485
38.29292929,103.5555556
38.29292929,103.6262626
38.29292929,103.6969697
38.29292929,103.7676768
38.29292929,103.8383838
38.29292929,103.9090909
38.29292929,103.979798
38.29292929,104.0505051
38.29292929,104.1212121
38.29292929,104.1919192
38.29292929,104.2626263
38.29292929,104.3333333
38.29292929,104.4040404
38.29292929,104.4747475
38.29292929,104.5454545
38.29292929,104.6161616
38.29292929,104.6868687
38.29292929,104.7575758
38.29292929,104.8282828
38.29292929,104.8989899
38.29292929,104.969697
38.29292929,105.040404
38.29292929,105.1111111
38.29292929,105.1818182
38.29292929,105.2525253
38.29292929,105.3232323
38.29292929,105.3939394
38.29292929,105.4646465
38.29292929,105.5353535
38.29292929,105.6060606
38.29292929,105.6767677
38.29292929,105.7474747
38.29292929,105.8181818
38.29292929,105.8888889
38.29292929,105.959596
38.29292929,106.030303
38.29292929,106.1010101
38.29292929,106.1717172
38.29292929,106.2424242
38.29292929,106.3131313
38.29292929,106.3838384
38.29292929,106.4545455
38.29292929,106.5252525
38.29292929,106.5959596
38.29292929,106.6666667
38.29292929,106.7373737
38.29292929,106.8080808
38.29292929,106.8787879
38.29292929,106.9494949
38.29292929,107.020202
38.29292929,107.0909091
38.29292929,107.1616162
38.29292929,107.2323232
38.29292929,107.3030303
38.29292929,107.3737374
38.29292929,107.4444444
38.29292929,107.5151515
38.29292929,107.5858586
38.29292929,107.6565657
38.29292929,107.7272727
38.29292929,107.7979798
38.29292929,107.8686869
38.29292929,107.9393939
38.29292929,108.010101
38.29292929,108.0808081
38.29292929,108.1515152
38.29292929,108.2222222
38.29292929,108.2929293
38.29292929,108.3636364
38.29292929,108.4343434
38.29292929,108.5050505
38.29292929,108.5757576
38.29292929,108.6464646
38.29292929,108.7171717
38.29292929,108.7878788
38.29292929,108.8585859
38.29292929,108.9292929
38.29292929,109.0
38.33333333,102.0
38.33333333,102.0707071
38.33333333,102.1414141
38.33333333,102.2121212
38.33333333,102.2828283
38.33333333,102.3535354
38.33333333,102.4242424
38.33333333,102.4949495
38.33333333,102.5656566
38.33333333,102.6363636
38.33333333,102.7070707
38.33333333,102.7777778
38.33333333,102.8484848
38.33333333,102.9191919
38.33333333,102.989899
38.33333333,103.0606061
38.33333333,103.1313131
38.33333333,103.2020202
38.33333333,103.2727273
38.33333333,103.3434343
38.33333333,103.4141414
38.33333333,103.4848485
38.33333333,103.5555556
38.33333333,103.6262626
38.33333333,103.6969697
38.33333333,103.7676768
38.33333333,103.8383838
38.33333333,103.9090909
38.33333333,103.979798
38.33333333,104.0505051
38.33333333,104.1212121
38.33333333,104.1919192
38.33333333,104.2626263
38.33333333,104.3333333
38.33333333,104.4040404
38.33333333,104.4747475
38.33333333,104.5454545
38.33333333,104.6161616
38.33333333,104.6868687
38.33333333,104.7575758
38.33333333,104.8282828
38.33333333,104.8989899
38.33333333,104.969697
38.33333333,105.040404
38.33333333,105.1111111
38.33333333,105.1818182
38.33333333,105.2525253
38.33333333,105.3232323
38.33333333,105.3939394
38.33333333,105.4646465
38.33333333,105.5353535
38.33333333,105.6060606
38.33333333,105.6767677
38.33333333,105.7474747
38.33333333,105.8181818
38.33333333,105.8888889
38.33333333,105.959596
38.33333333,106.030303
38.33333333,106.1010101
38.33333333,106.1717172
38.33333333,106.2424242
38.33333333,106.3131313
38.33333333,106.3838384
38.33333333,106.4545455
38.33333333,106.5252525
38.33333333,106.5959596
38.33333333,106.6666667
38.33333333,106.7373737
38.33333333,106.8080808
38.33333333,106.8787879
38.33333333,106.9494949
38.33333333,107.020202
38.33333333,107.0909091
38.33333333,107.1616162
38.33333333,107.2323232
38.33333333,107.3030303
38.33333333,107.3737374
38.33333333,107.4444444
38.33333333,107.5151515
38.33333333,107.5858586
38.33333333,107.6565657
38.33333333,107.7272727
38.33333333,107.7979798
38.33333333,107.8686869
38.33333333,107.9393939
38.33333333,108.010101
38.33333333,108.0808081
38.33333333,108.1515152
38.33333333,108.2222222
38.33333333,108.2929293
38.33333333,108.3636364
38.33333333,108.4343434
38.33333333,108.5050505
38.33333333,108.5757576
38.33333333,108.6464646
38.33333333,108.7171717
38.33333333,108.7878788
38.33333333,108.8585859
38.33333333,108.9292929
38.33333333,109.0
38.37373737,102.0
38.37373737,102.0707071
38.37373737,102.1414141
38.37373737,102.2121212
38.37373737,102.2828283
38.37373737,102.3535354
38.37373737,102.4242424
38.37373737,102.4949495
38.37373737,102.5656566
38.37373737,102.6363636
38.37373737,102.7070707
38.37373737,102.7777778
38.37373737,102.8484848
38.37373737,102.9191919
38.37373737,102.989899
38.37373737,103.0606061
38.37373737,103.1313131
38.37373737,103.2020202
38.37373737,103.2727273
38.37373737,103.3434343
38.37373737,103.4141414
38.37373737,103.4848485
38.37373737,103.5555556
38.37373737,103.6262626
38.37373737,103.6969697
38.37373737,103.7676768
38.37373737,103.8383838
38.37373737,103.9090909
38.37373737,103.979798
38.37373737,104.0505051
38.37373737,104.1212121
38.37373737,104.1919192
38.37373737,104.2626263
38.37373737,104.3333333
38.37373737,104.4040404
38.37373737,104.4747475
38.37373737,104.5454545
38.37373737,104.6161616
38.37373737,104.6868687
38.37373737,104.7575758
38.37373737,104.8282828
38.37373737,104.8989899
38.37373737,104.969697
38.37373737,105.040404
38.37373737,105.1111111
38.37373737,105.1818182
38.37373737,105.2525253
38.37373737,105.3232323
38.37373737,105.3939394
38.37373737,105.4646465
38.37373737,105.5353535
38.37373737,105.6060606
38.37373737,105.6767677
38.37373737,105.7474747
38.37373737,105.8181818
38.37373737,105.8888889
38.37373737,105.959596
38.37373737,106.030303
38.37373737,106.1010101
38.37373737,106.1717172
38.37373737,106.2424242
